lease_number,region,month,R,mean_in,mean_out,ncells_in,ncells_out,log_anomaly,behavior
OCS-A 0546,Southeast,Nov,0.021099819491639592,0.0010065737235555915,0.04770532392253059,19,10774,-3.858490793435307,Avoidance (R < 1)
OCS-A 0546,Southeast,Dec,0.07786058234000227,0.005282584767739631,0.06784671535940476,19,10774,-2.5528354575059082,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Jan,0.9726557187673742,0.06637038613359134,0.06823625755030886,30,17449,-0.02772509418188031,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Feb,1.0639737539643794,0.07063765799005826,0.06639041398047787,30,17449,0.062010723288498076,Selection (R > 1)
OCS-A 0549,Mid-Atlantic,Mar,0.8443560307222094,0.05744154900312424,0.0680300097507355,30,17449,-0.16918103598595127,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Apr,0.5473483386392349,0.042206002647678056,0.07710994931053702,30,17449,-0.6026698627166468,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,May,0.12242500604523365,0.009679654162998002,0.07906598885052583,30,17449,-2.100256632014679,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Jun,0.07494133673965149,0.0028348856527979174,0.03782806360455508,30,17449,-2.591049648310356,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Jul,0.050846019142971564,0.001421213378974547,0.02795132053461851,30,17449,-2.9789534458260105,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Aug,0.3696299416030796,0.0011650812404695899,0.0031520207357029835,30,17449,-0.995252931664965,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Sep,0.47098013425806773,0.001676270462727795,0.003559110758181795,30,17449,-0.7529393636512621,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Oct,0.30667500853307605,0.003396340770026048,0.011074722998368286,30,17449,-1.1819666962388298,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Nov,0.4047316883903044,0.011160267982631922,0.027574485276945945,30,17449,-0.9045309292259565,Avoidance (R < 1)
OCS-A 0549,Mid-Atlantic,Dec,1.0268979843202761,0.04103804640471935,0.03996311905498893,30,17449,0.02654259234188817,Selection (R > 1)
OCS-A 0559,Mid-Atlantic,Jan,0.44386383257523093,0.03028760679687063,0.06823625755030886,18,17449,-0.8122374469759996,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Feb,0.7161579640682373,0.047546023709906474,0.06639041398047787,18,17449,-0.33385451614751516,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Mar,0.6926888631924912,0.047123630117211074,0.0680300097507355,18,17449,-0.36717435147203464,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Apr,0.32922970808612395,0.02538688610204392,0.07710994931053702,18,17449,-1.1109995709759202,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,May,0.07641290425936072,0.006041661836206913,0.07906598885052583,18,17449,-2.571603693153989,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Jun,0.05490907138155677,0.0020771038446885846,0.03782806360455508,18,17449,-2.9020767094796556,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Jul,0.03929705499606549,0.0010984045802615583,0.02795132053461851,18,17449,-3.2366056994016836,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Aug,0.36870226577750714,0.001162157187031375,0.0031520207357029835,18,17449,-0.9977658284462823,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Sep,0.4379262834428082,0.0015586281466918688,0.003559110758181795,18,17449,-0.8257046854121602,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Oct,0.22747525427273838,0.0025192254300539694,0.011074722998368286,18,17449,-1.480713818934805,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Nov,0.21425537918260273,0.00590798179877715,0.027574485276945945,18,17449,-1.540586614782772,Avoidance (R < 1)
OCS-A 0559,Mid-Atlantic,Dec,0.3613999383327669,0.01444266876205802,0.03996311905498893,18,17449,-1.0177700714583153,Avoidance (R < 1)
OCS-A 0534,Southern New England,Jan,11.169457054044267,0.45918696622053784,0.041110947828415186,18,19458,2.4131830043835456,Selection (R > 1)
OCS-A 0534,Southern New England,Feb,15.18971200091156,0.5510667330688901,0.03627894544911843,18,19458,2.720618356645952,Selection (R > 1)
OCS-A 0534,Southern New England,Mar,13.423433472974827,0.5602989676925871,0.04174036164596991,18,19458,2.5970019462847467,Selection (R > 1)
OCS-A 0534,Southern New England,Apr,11.456428096661153,0.5960750083128611,0.052029742890507075,18,19458,2.438550978292891,Selection (R > 1)
OCS-A 0534,Southern New England,May,7.29121744283538,0.3829776578479343,0.05252588622552497,18,19458,1.9866705338380082,Selection (R > 1)
OCS-A 0534,Southern New England,Jun,2.256475330340715,0.06246316422604852,0.027681740361246026,18,19458,0.8138040075155241,Selection (R > 1)
OCS-A 0534,Southern New England,Jul,1.2502224894898284,0.02680026527701153,0.021436396723232654,18,19458,0.22332152706744848,Selection (R > 1)
OCS-A 0534,Southern New England,Aug,22.622701585806475,0.023781762768824894,0.0010512344283295331,18,19458,3.118953897057974,Selection (R > 1)
OCS-A 0534,Southern New England,Sep,35.49567735580189,0.03523065574053261,9.925336932547376e-4,18,19458,3.5694109244421575,Selection (R > 1)
OCS-A 0534,Southern New England,Oct,8.614264974088906,0.06591806819455491,0.007652198811254559,18,19458,2.153419547023557,Selection (R > 1)
OCS-A 0534,Southern New England,Nov,4.040373541604488,0.07987265588922633,0.019768631555167494,18,19458,1.396337148492013,Selection (R > 1)
OCS-A 0534,Southern New England,Dec,10.649430702118046,0.22550036551223862,0.02117487514777567,18,19458,2.3655064355264703,Selection (R > 1)
OCS-A 0561,Southern New England,Jan,3.5361820517141327,0.14537579583979787,0.041110947828415186,21,19458,1.2630476286633516,Selection (R > 1)
OCS-A 0561,Southern New England,Feb,5.1687650113825905,0.187517343887261,0.03627894544911843,21,19458,1.6426337840434637,Selection (R > 1)
OCS-A 0561,Southern New England,Mar,4.555266367947186,0.1901384655918394,0.04174036164596991,21,19458,1.5162840071464196,Selection (R > 1)
OCS-A 0561,Southern New England,Apr,4.39306036636843,0.2285698013646262,0.052029742890507075,21,19458,1.48002610638988,Selection (R > 1)
OCS-A 0561,Southern New England,May,2.6593736425953387,0.13968595738212267,0.05252588622552497,21,19458,0.9780906223570373,Selection (R > 1)
OCS-A 0561,Southern New England,Jun,0.8385082958387216,0.023211368936158362,0.027681740361246026,21,19458,-0.1761308041020772,Avoidance (R < 1)
OCS-A 0561,Southern New England,Jul,0.42201554902454735,0.009046492732263036,0.021436396723232654,21,19458,-0.8627131195951905,Avoidance (R < 1)
OCS-A 0561,Southern New England,Aug,8.573108275739381,0.009012346577254079,0.0010512344283295331,21,19458,2.1486303594709844,Selection (R > 1)
OCS-A 0561,Southern New England,Sep,14.126310809654907,0.014020839439971107,9.925336932547376e-4,21,19458,2.6480390734103207,Selection (R > 1)
OCS-A 0561,Southern New England,Oct,3.0436662386144198,0.023290739172980898,0.007652198811254559,21,19458,1.1130627883290514,Selection (R > 1)
OCS-A 0561,Southern New England,Nov,1.2744229287101354,0.025193597323128154,0.019768631555167494,21,19458,0.2424934712206335,Selection (R > 1)
OCS-A 0561,Southern New England,Dec,2.997711696434707,0.06347617090103172,0.02117487514777567,21,19458,1.097849229757597,Selection (R > 1)
OCS-A 0553,Gulf of Maine,Jan,3.8402676380951766,0.22280203054348627,0.058017318463251435,6,16808,1.345542061591502,Selection (R > 1)
OCS-A 0553,Gulf of Maine,Feb,0.5260428052658488,0.03775552039345106,0.07177271510133167,6,16808,-0.6423726907230926,Avoidance (R < 1)
OCS-A 0553,Gulf of Maine,Mar,0.019572479873796858,0.001274922377585123,0.06513852030022813,6,16808,-3.933630787472586,Avoidance (R < 1)
OCS-A 0553,Gulf of Maine,Apr,0.03278546712324328,0.0018053300057848294,0.05506494688632755,6,16808,-3.4177699372898727,Avoidance (R < 1)
OCS-A 0553,Gulf of Maine,May,1.9631483729830828,0.06253259380658467,0.031853218364521214,6,16808,0.6745494972484725,Selection (R > 1)
OCS-A 0553,Gulf of Maine,Jun,3.7806856892720693,0.04086740377048651,0.010809521639540232,6,16808,1.3299053924589619,Selection (R > 1)
OCS-A 0553,Gulf of Maine,Jul,6.314061486241851,0.04060280447204908,0.0064305367568119765,6,16808,1.8427791281691344,Selection (R > 1)
OCS-A 0553,Gulf of Maine,Aug,1.1609160099193003,0.0037271918651337423,0.0032105611717705863,6,16808,0.14920935722144932,Selection (R > 1)
OCS-A 0553,Gulf of Maine,Sep,0.4115264795940808,0.0017670088758071263,0.004293791440954319,6,16808,-0.8878819119825089,Avoidance (R < 1)
OCS-A 0553,Gulf of Maine,Oct,19.915694107528406,0.13960516328612962,0.007009806564229009,6,16808,2.9915080695300498,Selection (R > 1)
OCS-A 0553,Gulf of Maine,Nov,22.81286870780678,0.29500826199849445,0.01293166001071754,6,16808,3.1273247937460935,Selection (R > 1)
OCS-A 0553,Gulf of Maine,Dec,2.789617073718072,0.09964951624472936,0.035721575259759206,6,16808,1.025904336850276,Selection (R > 1)
OCS-A 0508,Mid-Atlantic,Jan,0.18469623360816428,0.01260297976505871,0.06823625755030886,26,17449,-1.6890427839276643,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Feb,0.3410304650614242,0.02264115375538285,0.06639041398047787,26,17449,-1.0757834653331495,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Mar,0.3700742701201033,0.02517615620476695,0.0680300097507355,26,17449,-0.9940515634331155,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Apr,0.14976285591291927,0.011548206228046464,0.07710994931053702,26,17449,-1.898702196503332,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,May,0.04545962464241139,0.0035943101751259887,0.07906598885052583,26,17449,-3.0909307174679523,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Jun,0.03467277073896795,0.001311603776859836,0.03782806360455508,26,17449,-3.3618006050002727,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Jul,0.024225268791233667,6.771282530210626e-4,0.02795132053461851,26,17449,-3.720359025653502,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Aug,0.21593064750531843,6.806178784105354e-4,0.0031520207357029835,26,17449,-1.5327979992182903,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Sep,0.26532559247753856,9.443231706077663e-4,0.003559110758181795,26,17449,-1.326797556311064,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Oct,0.13965680410226064,0.0015466604202699203,0.011074722998368286,26,17449,-1.9685672652410804,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Nov,0.12964327739340972,0.003574846643739595,0.027574485276945945,26,17449,-2.04296862030164,Avoidance (R < 1)
OCS-A 0508,Mid-Atlantic,Dec,0.19323521684128242,0.007722281976244771,0.03996311905498893,26,17449,-1.6438470920278496,Avoidance (R < 1)
OCS-A 0564,Gulf of Maine,Jan,0.3759651969761379,0.02181249256406365,0.058017318463251435,29,16808,-0.9782587011099737,Avoidance (R < 1)
OCS-A 0564,Gulf of Maine,Feb,0.424156819780689,0.03044288658440627,0.07177271510133167,29,16808,-0.8576520341574563,Avoidance (R < 1)
OCS-A 0564,Gulf of Maine,Mar,0.7829698319337066,0.05100149629187995,0.06513852030022813,29,16808,-0.24466111255388606,Avoidance (R < 1)
OCS-A 0564,Gulf of Maine,Apr,1.4025842732723008,0.07723322851133757,0.05506494688632755,29,16808,0.33831644450419773,Selection (R > 1)
OCS-A 0564,Gulf of Maine,May,13.56247707767115,0.4320085439188727,0.031853218364521214,29,16808,2.6073069411736207,Selection (R > 1)
OCS-A 0564,Gulf of Maine,Jun,16.15540214199427,0.17463216904936166,0.010809521639540232,29,16808,2.782254491692998,Selection (R > 1)
OCS-A 0564,Gulf of Maine,Jul,23.267224899566635,0.1496207449456741,0.0064305367568119765,29,16808,3.1470457136304444,Selection (R > 1)
OCS-A 0564,Gulf of Maine,Aug,0.07945809001159473,2.551050585742783e-4,0.0032105611717705863,29,16808,-2.5325255659901083,Avoidance (R < 1)
OCS-A 0564,Gulf of Maine,Sep,0.0327015507971849,1.404136389188854e-4,0.004293791440954319,29,16808,-3.420332777213095,Avoidance (R < 1)
OCS-A 0564,Gulf of Maine,Oct,0.36287416049543114,0.0025436776722299642,0.007009806564229009,29,16808,-1.0136991701214353,Avoidance (R < 1)
OCS-A 0564,Gulf of Maine,Nov,1.9195012150589135,0.024822337103301083,0.01293166001071754,29,16808,0.652065368466545,Selection (R > 1)
OCS-A 0564,Gulf of Maine,Dec,0.4982867218562085,0.017799586635725253,0.035721575259759206,29,16808,-0.6965796209368116,Avoidance (R < 1)
OCS-A 0568,Gulf of Maine,Jan,0.14950300294377433,0.008673763333001372,0.058017318463251435,33,16808,-1.9004387997726984,Avoidance (R < 1)
OCS-A 0568,Gulf of Maine,Feb,0.087247906143363,0.006262019110815318,0.07177271510133167,33,16808,-2.439001716544437,Avoidance (R < 1)
OCS-A 0568,Gulf of Maine,Mar,1.5428063418580715,0.10049612221844269,0.06513852030022813,33,16808,0.43360305795929704,Selection (R > 1)
OCS-A 0568,Gulf of Maine,Apr,4.084089396699687,0.22489016570828177,0.05506494688632755,33,16808,1.4070987895583635,Selection (R > 1)
OCS-A 0568,Gulf of Maine,May,19.84653101722062,0.6321758862697717,0.031853218364521214,33,16808,2.9880292320231674,Selection (R > 1)
OCS-A 0568,Gulf of Maine,Jun,36.037878874716654,0.38955223153937946,0.010809521639540232,33,16808,3.584570576255538,Selection (R > 1)
OCS-A 0568,Gulf of Maine,Jul,36.45542544484259,0.23442795330827887,0.0064305367568119765,33,16808,3.596090293601558,Selection (R > 1)
OCS-A 0568,Gulf of Maine,Aug,0.8260551369490874,0.002652100548430374,0.0032105611717705863,33,16808,-0.1910937559346151,Avoidance (R < 1)
OCS-A 0568,Gulf of Maine,Sep,0.3606403475860301,0.0015485144377276865,0.004293791440954319,33,16808,-1.019874084327868,Avoidance (R < 1)
OCS-A 0568,Gulf of Maine,Oct,0.19587627274705038,0.0013730547824789855,0.007009806564229009,33,16808,-1.6302720805756885,Avoidance (R < 1)
OCS-A 0568,Gulf of Maine,Nov,0.5531770188854144,0.007153497133968454,0.01293166001071754,33,16808,-0.5920772221993814,Avoidance (R < 1)
OCS-A 0568,Gulf of Maine,Dec,0.21952829167580662,0.007841896392743696,0.035721575259759206,33,16808,-1.5162741633111683,Avoidance (R < 1)
OCS-A 0562,Gulf of Maine,Jan,9.23141324437631,0.5355818420648575,0.058017318463251435,30,16808,2.2226121510275925,Selection (R > 1)
OCS-A 0562,Gulf of Maine,Feb,1.0228631017777168,0.07341366199155648,0.07177271510133167,30,16808,0.022605657660608895,Selection (R > 1)
OCS-A 0562,Gulf of Maine,Mar,0.0016520265390749804,1.0761056425205122e-4,0.06513852030022813,30,16808,-6.405752539197025,Avoidance (R < 1)
OCS-A 0562,Gulf of Maine,Apr,0.0030462309336728986,1.6774054456618613e-4,0.05506494688632755,30,16808,-5.7938502119946635,Avoidance (R < 1)
OCS-A 0562,Gulf of Maine,May,2.632797173619026,0.08386306328078111,0.031853218364521214,30,16808,0.9680468451197631,Selection (R > 1)
OCS-A 0562,Gulf of Maine,Jun,7.131057356205061,0.07708331880470116,0.010809521639540232,30,16808,1.9644595202342745,Selection (R > 1)
OCS-A 0562,Gulf of Maine,Jul,13.214122511128423,0.0849739005168279,0.0064305367568119765,30,16808,2.5812861448775974,Selection (R > 1)
OCS-A 0562,Gulf of Maine,Aug,0.28385859875443087,9.113453954341822e-4,0.0032105611717705863,30,16808,-1.259279056519916,Avoidance (R < 1)
OCS-A 0562,Gulf of Maine,Sep,0.10319618272623232,4.4310288612905426e-4,0.004293791440954319,30,16808,-2.271123415705684,Avoidance (R < 1)
OCS-A 0562,Gulf of Maine,Oct,19.618160583370475,0.13751951083540917,0.007009806564229009,30,16808,2.976455697620422,Selection (R > 1)
OCS-A 0562,Gulf of Maine,Nov,36.502161824318584,0.47203354636828104,0.01293166001071754,30,16808,3.597371486898056,Selection (R > 1)
OCS-A 0562,Gulf of Maine,Dec,6.727333824370576,0.24031096150477727,0.035721575259759206,30,16808,1.9061789023655897,Selection (R > 1)
OCS-A 0567,Gulf of Maine,Jan,0.5279682048031996,0.030631299476538386,0.058017318463251435,35,16808,-0.638719215264821,Avoidance (R < 1)
OCS-A 0567,Gulf of Maine,Feb,0.39751948592893377,0.028531052810805185,0.07177271510133167,35,16808,-0.9225113248843856,Avoidance (R < 1)
OCS-A 0567,Gulf of Maine,Mar,2.214628550419368,0.1442576267889568,0.06513852030022813,35,16808,0.7950846921067308,Selection (R > 1)
OCS-A 0567,Gulf of Maine,Apr,5.720465105805864,0.31499710721629004,0.05506494688632755,35,16808,1.744050114289871,Selection (R > 1)
OCS-A 0567,Gulf of Maine,May,11.981373370004885,0.381645302261625,0.031853218364521214,35,16808,2.483353224681487,Selection (R > 1)
OCS-A 0567,Gulf of Maine,Jun,13.9128574090445,0.15039133323090417,0.010809521639540232,35,16808,2.632813406050267,Selection (R > 1)
OCS-A 0567,Gulf of Maine,Jul,15.486010097262525,0.09958335714680808,0.0064305367568119765,35,16808,2.739937041989537,Selection (R > 1)
OCS-A 0567,Gulf of Maine,Aug,1.2826560478115798,0.004118045703840575,0.0032105611717705863,35,16808,0.24893296536790566,Selection (R > 1)
OCS-A 0567,Gulf of Maine,Sep,0.5676805291714485,0.0024375017973527844,0.004293791440954319,35,16808,-0.566196467136374,Avoidance (R < 1)
OCS-A 0567,Gulf of Maine,Oct,0.5123608634744654,0.0035915505440373505,0.007009806564229009,35,16808,-0.6687260907320252,Avoidance (R < 1)
OCS-A 0567,Gulf of Maine,Nov,1.695611363241162,0.02192706965974399,0.01293166001071754,35,16808,0.5280433620787266,Selection (R > 1)
OCS-A 0567,Gulf of Maine,Dec,0.6800240030034812,0.024291528601731574,0.035721575259759206,35,16808,-0.3856271829004321,Avoidance (R < 1)
OCS-A 0557,Mid-Atlantic,Jan,1.4367735720132413,0.09804005150137277,0.06823625755030886,29,17449,0.36240002475328753,Selection (R > 1)
OCS-A 0557,Mid-Atlantic,Feb,1.8383590209784895,0.12204941644750793,0.06639041398047787,29,17449,0.6088733372734505,Selection (R > 1)
OCS-A 0557,Mid-Atlantic,Mar,1.9332027620340815,0.13151580275132738,0.0680300097507355,29,17449,0.6591780897246229,Selection (R > 1)
OCS-A 0557,Mid-Atlantic,Apr,1.2622658391161603,0.0973332548706696,0.07710994931053702,29,17449,0.23290839099755667,Selection (R > 1)
OCS-A 0557,Mid-Atlantic,May,0.2562454632065118,0.020260300936883892,0.07906598885052583,29,17449,-1.3616194532462005,Avoidance (R < 1)
OCS-A 0557,Mid-Atlantic,Jun,0.15868601791679135,0.00600278477890995,0.03782806360455508,29,17449,-1.8408277591950957,Avoidance (R < 1)
OCS-A 0557,Mid-Atlantic,Jul,0.08147722072661011,0.002277395912799342,0.02795132053461851,29,17449,-2.5074317980897973,Avoidance (R < 1)
OCS-A 0557,Mid-Atlantic,Aug,0.7115991747913788,0.002242975354451558,0.0031520207357029835,29,17449,-0.34024048284349195,Avoidance (R < 1)
OCS-A 0557,Mid-Atlantic,Sep,1.1040523658660555,0.003929444652949941,0.003559110758181795,29,17449,0.09898737957968946,Selection (R > 1)
OCS-A 0557,Mid-Atlantic,Oct,0.7321429681083089,0.008108280567002708,0.011074722998368286,29,17449,-0.31177947246828464,Avoidance (R < 1)
OCS-A 0557,Mid-Atlantic,Nov,0.6175461953209209,0.01702851847071072,0.027574485276945945,29,17449,-0.4820014030418418,Avoidance (R < 1)
OCS-A 0557,Mid-Atlantic,Dec,1.1090789086122117,0.044322252466247,0.03996311905498893,29,17449,0.10352985877855904,Selection (R > 1)
OCS-A 0558,Mid-Atlantic,Jan,0.7631908779415045,0.05207728930726284,0.06823625755030886,41,17449,-0.27024711130221524,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,Feb,1.3155051193874954,0.08733692946957379,0.06639041398047787,41,17449,0.2742207130812846,Selection (R > 1)
OCS-A 0558,Mid-Atlantic,Mar,1.435157703188244,0.09763379254173941,0.0680300097507355,41,17449,0.3612747408654316,Selection (R > 1)
OCS-A 0558,Mid-Atlantic,Apr,0.7383381175696249,0.056933214819831095,0.07710994931053702,41,17449,-0.30335340541373146,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,May,0.16385340496193193,0.012955231489840804,0.07906598885052583,41,17449,-1.8087831230832505,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,Jun,0.12045386944414625,0.004556536634747938,0.03782806360455508,41,17449,-2.116488425537738,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,Jul,0.0786877163595843,0.0021994255821038856,0.02795132053461851,41,17449,-2.542268217575832,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,Aug,0.7282388461526412,0.00229542394361754,0.0031520207357029835,41,17449,-0.31712619921918156,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,Sep,0.9318693378470794,0.0033166261855512857,0.003559110758181795,41,17449,-0.07056266956789348,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,Oct,0.5085778260297207,0.005632358546391493,0.011074722998368286,41,17449,-0.6761370249985699,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,Nov,0.45686453812946287,0.012597804480209583,0.027574485276945945,41,17449,-0.7833683474993163,Avoidance (R < 1)
OCS-A 0558,Mid-Atlantic,Dec,0.6879550237729252,0.027492828519515147,0.03996311905498893,41,17449,-0.3740318156087373,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Jan,1.0770310714742628,0.07349256958280291,0.06823625755030886,21,17449,0.07420824778062575,Selection (R > 1)
OCS-A 0499,Mid-Atlantic,Feb,1.1875585622054594,0.07884250457088153,0.06639041398047787,21,17449,0.1718995712521274,Selection (R > 1)
OCS-A 0499,Mid-Atlantic,Mar,0.9088712670866355,0.061830521162067144,0.0680300097507355,21,17449,-0.09555181520050691,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Apr,0.5839187572646183,0.04502594577414649,0.07710994931053702,21,17449,-0.5379934201041119,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,May,0.12694334449950836,0.010036901060846589,0.07906598885052583,21,17449,-2.0640143983616497,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Jun,0.07719085812073917,0.0029199806906815085,0.03782806360455508,21,17449,-2.5614742470885266,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Jul,0.046862488464794023,0.0013098684361293202,0.02795132053461851,21,17449,-3.0605377430701712,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Aug,0.3478255752020786,0.001096353425444769,0.0031520207357029835,21,17449,-1.0560541455444201,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Sep,0.509728424875221,0.00181417992072446,0.003559110758181795,21,17449,-0.673877195337037,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Oct,0.35407233988223863,0.0039212530855799,0.011074722998368286,21,17449,-1.038254036775143,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Nov,0.41003544328790986,0.011306516293968474,0.027574485276945945,21,17449,-0.8915116759764313,Avoidance (R < 1)
OCS-A 0499,Mid-Atlantic,Dec,1.128539456257986,0.04509995664869036,0.03996311905498893,21,17449,0.12092428011837629,Selection (R > 1)
OCS-A 0570,Mid-Atlantic,Jan,0.7628285653644021,0.052052566452937966,0.06823625755030886,17,17449,-0.27072195791770176,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Feb,0.9678269228262965,0.06425443006788983,0.06639041398047787,17,17449,-0.03270200642512394,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Mar,0.8892825440427797,0.060497900142389184,0.0680300097507355,17,17449,-0.11734027164271034,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Apr,0.6307455201198536,0.048636755084290224,0.07710994931053702,17,17449,-0.46085279395174367,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,May,0.13740234809896706,0.010863852522828999,0.07906598885052583,17,17449,-1.9848418098277791,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Jun,0.07579206135670663,0.0028670669177218396,0.03782806360455508,17,17449,-2.5797617232603964,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Jul,0.04675048483658908,0.0013067377868163236,0.02795132053461851,17,17449,-3.062930652465088,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Aug,0.36927272886951024,0.001163955298526322,0.0031520207357029835,17,17449,-0.9962198053160485,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Sep,0.4961465284888163,0.0017658404471790966,0.003559110758181795,17,17449,-0.7008839755448507,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Oct,0.3156723932586273,0.0034959843135712776,0.011074722998368286,17,17449,-1.1530503333659083,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Nov,0.27991851465745987,0.0077186089611667045,0.027574485276945945,17,17449,-1.273256737247658,Avoidance (R < 1)
OCS-A 0570,Mid-Atlantic,Dec,0.8919685181999866,0.03564584408612812,0.03996311905498893,17,17449,-0.11432444052273072,Avoidance (R < 1)
